,model,importances,parameters,set,type,outcome,train_start,train_end,test_start,test_end,precision_at_100,precision_at_5,precision_at_20,precision_at_50,precision_at_80,recall_at_100,recall_at_5,recall_at_20,recall_at_50,recall_at_80,f1_at_5,accuracy_at_50
57,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.75,1.0,1.0,1.0,0.10256410256410257,0.503872437357631
58,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5229357798165137,0.2938496583143508,0.16317228805834094,0.11788154897494305,1.0,0.2688679245283019,0.6084905660377359,0.8443396226415094,0.9764150943396226,0.35514018691588783,0.566742596810934
59,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.75,1.0,1.0,1.0,0.10256410256410257,0.503872437357631
60,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.41237113402061853,0.2467866323907455,0.14388489208633093,0.10468850353243417,1.0,0.23952095808383234,0.5748502994011976,0.8383233532934131,0.9760479041916168,0.30303030303030304,0.5582948125321007
61,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
62,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.6082474226804123,0.2699228791773779,0.14696813977389517,0.10468850353243417,1.0,0.3532934131736527,0.6287425149700598,0.8562874251497006,0.9760479041916168,0.446969696969697,0.5613764766307139
63,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
64,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.3486238532110092,0.25740318906605925,0.16043755697356427,0.11845102505694761,1.0,0.1792452830188679,0.5330188679245284,0.8301886792452831,0.9811320754716981,0.23676012461059193,0.564009111617312
65,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.03669724770642202,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.5,0.875,1.0,1.0,0.06837606837606838,0.503872437357631
66,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.4954128440366973,0.26879271070615035,0.16226071103008205,0.11617312072892938,1.0,0.25471698113207547,0.5566037735849056,0.839622641509434,0.9622641509433962,0.33644859813084116,0.5658314350797267
67,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.045871559633027525,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.625,0.875,1.0,1.0,0.08547008547008549,0.503872437357631
68,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.29896907216494845,0.22879177377892032,0.1397738951695786,0.10404624277456648,1.0,0.17365269461077845,0.5329341317365269,0.8143712574850299,0.9700598802395209,0.2196969696969697,0.554185927067283
69,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.0,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.0,1.0,1.0,1.0,0.0,0.5012840267077555
70,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.5463917525773195,0.2467866323907455,0.14696813977389517,0.10340398201669879,1.0,0.31736526946107785,0.5748502994011976,0.8562874251497006,0.9640718562874252,0.4015151515151515,0.5613764766307139
71,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.0,0.002570694087403599,0.0010277492291880781,0.0006422607578676942,1.0,0.0,0.5,0.5,0.5,0.0,0.5002568053415511
72,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.4036697247706422,0.24829157175398633,0.1640838650865998,0.11845102505694761,1.0,0.20754716981132076,0.5141509433962265,0.8490566037735849,0.9811320754716981,0.2741433021806854,0.5676537585421413
73,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.045871559633027525,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.625,0.875,1.0,1.0,0.08547008547008549,0.503872437357631
74,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5137614678899083,0.26879271070615035,0.16134913400182316,0.11788154897494305,1.0,0.2641509433962264,0.5566037735849056,0.8349056603773585,0.9764150943396226,0.3489096573208723,0.5649202733485194
75,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.045871559633027525,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.625,0.875,1.0,1.0,0.08547008547008549,0.503872437357631
76,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.32989690721649484,0.2159383033419023,0.14285714285714285,0.10404624277456648,1.0,0.19161676646706588,0.5029940119760479,0.8323353293413174,0.9700598802395209,0.2424242424242424,0.5572675911658963
77,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
78,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.5360824742268041,0.2519280205655527,0.14696813977389517,0.10468850353243417,1.0,0.31137724550898205,0.5868263473053892,0.8562874251497006,0.9760479041916168,0.3939393939393939,0.5613764766307139
79,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.0,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.0,1.0,1.0,1.0,0.0,0.5012840267077555
80,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.41284403669724773,0.25968109339407747,0.16317228805834094,0.11788154897494305,1.0,0.21226415094339623,0.5377358490566038,0.8443396226415094,0.9764150943396226,0.28037383177570097,0.566742596810934
81,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.045871559633027525,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.625,0.875,1.0,1.0,0.08547008547008549,0.503872437357631
82,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5137614678899083,0.26879271070615035,0.16317228805834094,0.11788154897494305,1.0,0.2641509433962264,0.5566037735849056,0.8443396226415094,0.9764150943396226,0.3489096573208723,0.566742596810934
83,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.045871559633027525,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.625,0.875,1.0,1.0,0.08547008547008549,0.503872437357631
84,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.32989690721649484,0.2236503856041131,0.14182939362795477,0.10404624277456648,1.0,0.19161676646706588,0.5209580838323353,0.8263473053892215,0.9700598802395209,0.2424242424242424,0.5562403697996918
85,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
86,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.5463917525773195,0.2467866323907455,0.1459403905447071,0.10468850353243417,1.0,0.31736526946107785,0.5748502994011976,0.8502994011976048,0.9760479041916168,0.4015151515151515,0.5603492552645095
87,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
88,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.41284403669724773,0.255125284738041,0.16317228805834094,0.11788154897494305,1.0,0.21226415094339623,0.5283018867924528,0.8443396226415094,0.9764150943396226,0.28037383177570097,0.566742596810934
89,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.045871559633027525,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.625,0.875,1.0,1.0,0.08547008547008549,0.503872437357631
90,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5321100917431193,0.26879271070615035,0.16317228805834094,0.11788154897494305,1.0,0.27358490566037735,0.5566037735849056,0.8443396226415094,0.9764150943396226,0.36137071651090347,0.566742596810934
91,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.045871559633027525,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.625,0.875,1.0,1.0,0.08547008547008549,0.503872437357631
92,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.35051546391752575,0.2262210796915167,0.144912641315519,0.10468850353243417,1.0,0.20359281437125748,0.5269461077844312,0.844311377245509,0.9760479041916168,0.25757575757575757,0.559322033898305
93,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.0,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.0,1.0,1.0,1.0,0.0,0.5012840267077555
94,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.5360824742268041,0.2467866323907455,0.14696813977389517,0.10468850353243417,1.0,0.31137724550898205,0.5748502994011976,0.8562874251497006,0.9760479041916168,0.3939393939393939,0.5613764766307139
95,RandomForest,[],"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
96,RandomForest,[],"{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.6238532110091743,0.31890660592255127,0.16864175022789427,0.11503416856492027,1.0,0.32075471698113206,0.660377358490566,0.8726415094339622,0.9528301886792453,0.42367601246105924,0.5722095671981777
97,RandomForest,[],"{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
98,RandomForest,[],"{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.7247706422018348,0.3416856492027335,0.17684594348222424,0.11674259681093394,1.0,0.37264150943396224,0.7075471698113207,0.9150943396226415,0.9669811320754716,0.49221183800623053,0.5804100227790433
99,RandomForest,[],"{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
100,RandomForest,[],"{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.6185567010309279,0.2982005141388175,0.1510791366906475,0.10404624277456648,1.0,0.3592814371257485,0.6946107784431138,0.8802395209580839,0.9700598802395209,0.4545454545454546,0.5654853620955316
101,RandomForest,[],"{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
102,RandomForest,[],"{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.7422680412371134,0.33676092544987146,0.16135662898252826,0.10533076429030186,1.0,0.4311377245508982,0.7844311377245509,0.9401197604790419,0.9820359281437125,0.5454545454545454,0.5757575757575758
